dataset	compound_inchikey	canonical_smiles	parent_status	parent_smiles	parent_key	parent_formula
external	QCSNJTIWCIMFFY-UHFFFAOYSA-N	CC(O)=Nc1ccc(OC(C)C)cc1	ok	CC(=O)Nc1ccc(OC(C)C)cc1	QCSNJTIWCIMFFY-UHFFFAOYSA-N	C11H15NO2
external	QCTRMDIJRRVPPY-UHFFFAOYSA-N	CN1CCN(C(=O)Oc2c3nccnc3c(O)n2-c2ccc(Cl)cn2)CC1	ok	CN1CCN(C(=O)Oc2c3nccnc3c(O)n2-c2ccc(Cl)cn2)CC1	QCTRMDIJRRVPPY-UHFFFAOYSA-N	C17H17ClN6O3
external	QDGZDCVAUDNJFG-UHFFFAOYSA-N	C=C1C(CO)C(O)CC1n1cnc2c(O)nc(=N)[nH]c21	ok	C=C1C(CO)C(O)CC1n1cnc2c(=O)[nH]c(N)nc21	QDGZDCVAUDNJFG-UHFFFAOYSA-N	C12H15N5O3
external	QEMSVZNTSXPFJA-UHFFFAOYSA-N	CC(C(O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1	ok	CC(C(O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1	QEMSVZNTSXPFJA-UHFFFAOYSA-N	C20H25NO3
external	QEPUDUFHLMFPTB-UHFFFAOYSA-N	CCCNCC1=CC(=O)OC2=CC(OC)=CCC12	ok	CCCNCC1=CC(=O)OC2=CC(OC)=CCC12	QEPUDUFHLMFPTB-UHFFFAOYSA-N	C14H19NO3
external	QERUYFVNIOLCHV-UHFFFAOYSA-N	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc2nonc12	ok	CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1cccc2nonc12	HXCFQIHQGCVKKS-UHFFFAOYSA-N	C19H21N3O5
external	QESPSAHXYXIGBG-UHFFFAOYSA-N	C=CC1(C)CCC(=O)O1	ok	C=CC1(C)CCC(=O)O1	QESPSAHXYXIGBG-UHFFFAOYSA-N	C7H10O2
external	QEVHRUUCFGRFIF-UHFFFAOYSA-N	COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC	ok	COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC	QEVHRUUCFGRFIF-UHFFFAOYSA-N	C33H40N2O9
external	QFBNONLZWZUQCN-UHFFFAOYSA-N	CCc1ccc2c(C3CCCCC3)nc(=O)n(CC)c2n1	ok	CCc1ccc2c(C3CCCCC3)nc(=O)n(CC)c2n1	QFBNONLZWZUQCN-UHFFFAOYSA-N	C17H23N3O
external	QFDRTQONISXGJA-UHFFFAOYSA-N	Cn1c(O)nc2[nH]c(O)nc2c1=O	ok	Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O	QFDRTQONISXGJA-UHFFFAOYSA-N	C6H6N4O3
external	QFFCYTLOTYIJMR-UHFFFAOYSA-N	CCC(=O)C1(C)CCC2C3CCC4=CC(=O)CCC4=C3CCC21C	ok	CCC(=O)C1(C)CCC2C3=C(CCC21C)C1=C(CC3)CC(=O)CC1	AMCZOZAJTWMWJG-UHFFFAOYSA-N	C22H30O2
external	QFIWFUDXERFOIY-UHFFFAOYSA-N	CC(C)CCCC(C)CCCC(C)C(=O)O	ok	CC(C)CCCC(C)CCCC(C)C(=O)O	QFIWFUDXERFOIY-UHFFFAOYSA-N	C14H28O2
external	QFJCIRLUMZQUOT-UHFFFAOYSA-N	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	ok	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	DVSZTYJRXBBIFA-UHFFFAOYSA-N	C51H79NO13
external	QFVOYBUQQBFCRH-UHFFFAOYSA-N	C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3	ok	C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3	QFVOYBUQQBFCRH-UHFFFAOYSA-N	C20H30O3
external	QGBIFMJAQARMNQ-UHFFFAOYSA-N	CCCC1OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(SC)O1	ok	CCCC1OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(SC)O1	QGBIFMJAQARMNQ-UHFFFAOYSA-N	C24H34F2O4S
external	QGGCALSIIQGFOU-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)N=C(O)CCCCCCCCCCCCC	ok	CCCCCCCCCCCCCCCC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCC	QGGCALSIIQGFOU-UHFFFAOYSA-N	C55H102N2O21
external	QGJUIPDUBHWZPV-UHFFFAOYSA-N	N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2	ok	N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2	QGJUIPDUBHWZPV-UHFFFAOYSA-N	C18H25N3O2
external	QGLZXHRNAYXIBU-UHFFFAOYSA-N	CN=C(O)ON=CC(C)(C)SC	ok	CNC(=O)ON=CC(C)(C)SC	QGLZXHRNAYXIBU-UHFFFAOYSA-N	C7H14N2O2S
external	QGTMYAPGXJWNQR-UHFFFAOYSA-N	CC(C)(C(=O)O)C1CCC23CC(CCC2C1(C)CC(=O)O)C1(C)OC31	ok	CC(C)(C(=O)O)C1CCC23CC(CCC2C1(C)CC(=O)O)C1(C)OC31	QGTMYAPGXJWNQR-UHFFFAOYSA-N	C20H30O5
external	QHELXIATGZYOIB-UHFFFAOYSA-N	CCCCCC=CCC=CCC=CCC=CCCCC(O)=NC(CO)CO	ok	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(CO)CO	QHELXIATGZYOIB-UHFFFAOYSA-N	C23H39NO3
external	QHGUCRYDKWKLMG-UHFFFAOYSA-N	NCC(O)c1ccc(O)cc1	ok	NCC(O)c1ccc(O)cc1	QHGUCRYDKWKLMG-UHFFFAOYSA-N	C8H11NO2
external	QHLHTTNIUVMWRY-UHFFFAOYSA-N	CC(=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3O)C(=O)O	ok	CC(=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3O)C(=O)O	QHLHTTNIUVMWRY-UHFFFAOYSA-N	C30H48O4
external	QHMBSVQNZZTUGM-UHFFFAOYSA-N	C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O	ok	C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O	QHMBSVQNZZTUGM-UHFFFAOYSA-N	C21H30O2
external	QIGBRXMKCJKVMJ-UHFFFAOYSA-N	Oc1ccc(O)cc1	ok	Oc1ccc(O)cc1	QIGBRXMKCJKVMJ-UHFFFAOYSA-N	C6H6O2
external	QIHLUZAFSSMXHQ-UHFFFAOYSA-N	CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1	ok	CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1	QIHLUZAFSSMXHQ-UHFFFAOYSA-N	C21H27N
external	QIJNCQNMZUTUIF-UHFFFAOYSA-N	CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O	ok	CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O	QIJNCQNMZUTUIF-UHFFFAOYSA-N	C18H22O6S
external	QIQXTHQIDYTFRH-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCC(=O)O	ok	CCCCCCCCCCCCCCCCCC(=O)O	QIQXTHQIDYTFRH-UHFFFAOYSA-N	C18H36O2
external	QIRVFNYMWKCHEK-UHFFFAOYSA-N	CCCCNCC1=CC(=O)OC2=CC(OC)=CCC12	ok	CCCCNCC1=CC(=O)OC2=CC(OC)=CCC12	QIRVFNYMWKCHEK-UHFFFAOYSA-N	C15H21NO3
external	QIVBCDIJIAJPQS-UHFFFAOYSA-N	NC(Cc1c[nH]c2ccccc12)C(=O)O	ok	NC(Cc1c[nH]c2ccccc12)C(=O)O	QIVBCDIJIAJPQS-UHFFFAOYSA-N	C11H12N2O2
external	QJJXYPPXXYFBGM-UHFFFAOYSA-N	C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC	ok	C=CCC1=CC(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC	SLUYGGAVUSVJOT-UHFFFAOYSA-N	C44H69NO12
external	QJKMCQRFHJRIPU-UHFFFAOYSA-N	CCC(C)C(N=C(O)C(N)Cc1ccc(O)cc1)C(=O)O	ok	CCC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O	QJKMCQRFHJRIPU-UHFFFAOYSA-N	C15H22N2O4
external	QJWOQBGBEFNYKB-UHFFFAOYSA-N	COc1ccc(C(=O)C(C)N2CCCC2)cc1	ok	COc1ccc(C(=O)C(C)N2CCCC2)cc1	QJWOQBGBEFNYKB-UHFFFAOYSA-N	C14H19NO2
external	QKDHBVNJCZBTMR-UHFFFAOYSA-N	CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1	ok	CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1	QKDHBVNJCZBTMR-UHFFFAOYSA-N	C21H18F3N3O3
external	QKHMFBKXTNQCTM-UHFFFAOYSA-N	CCOC(=O)C1(c2ccccc2)CCNCC1	ok	CCOC(=O)C1(c2ccccc2)CCNCC1	QKHMFBKXTNQCTM-UHFFFAOYSA-N	C14H19NO2
external	QKIWQBLNTSQOLY-UHFFFAOYSA-N	CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C	ok	CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C	QKIWQBLNTSQOLY-UHFFFAOYSA-N	C20H22FN7O
external	QKRAILWBHKPTOP-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(O)CCC	ok	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(O)CCC	QKRAILWBHKPTOP-UHFFFAOYSA-N	C27H54O2
external	QKSLDSYMZWHPGC-UHFFFAOYSA-N	CC12C(=O)CCC=C1C(=O)CC1C2CCC2(O)C(=O)OC3(C)C4CC5(C)C(COC16OC23C5C6=O)C(=O)O4	ok	CC12C(=O)CCC=C1C(=O)CC1C2CCC2(O)C(=O)OC3(C)C4CC5(C)C(COC16OC23C5C6=O)C(=O)O4	QKSLDSYMZWHPGC-UHFFFAOYSA-N	C28H30O10
external	QLIIKPVHVRXHRI-UHFFFAOYSA-N	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl	ok	CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl	ADDZRWYKTHEDLJ-UHFFFAOYSA-N	C22H28Cl2O4
external	QMHJFCPHRGVEAF-UHFFFAOYSA-N	CN1CCCCC1CCc1ccccc1NC(=O)c1ccc(O)cc1	ok	CN1CCCCC1CCc1ccccc1NC(=O)c1ccc(O)cc1	QMHJFCPHRGVEAF-UHFFFAOYSA-N	C21H26N2O2
external	QMNFFXRFOJIOKZ-UHFFFAOYSA-N	CC1(C)NC(=N)NC(=N)N1c1ccc(Cl)cc1	ok	CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1	QMNFFXRFOJIOKZ-UHFFFAOYSA-N	C11H14ClN5
external	QMVPMAAFGQKVCJ-UHFFFAOYSA-N	CC(C)=CCCC(C)CCO	ok	CC(C)=CCCC(C)CCO	QMVPMAAFGQKVCJ-UHFFFAOYSA-N	C10H20O
external	QMXHUFVYJLFLRY-UHFFFAOYSA-N	NC(CN[N+](=O)[O-])C(=O)O	ok	NC(CN[N+](=O)[O-])C(=O)O	QMXHUFVYJLFLRY-UHFFFAOYSA-N	C3H7N3O4
external	QNAYBMKLOCPYGJ-UHFFFAOYSA-N	CC(N)C(=O)O	ok	CC(N)C(=O)O	QNAYBMKLOCPYGJ-UHFFFAOYSA-N	C3H7NO2
external	QNDVLZJODHBUFM-UHFFFAOYSA-N	C=C1C(O)C2OC3(CCC(C=CC(C)C4CC(C)=CC5(OC(CC(C)(O)C(=O)O)CCC5O)O4)O3)CCC2OC1C(O)CC(C)C1OC2(CCCCO2)CCC1C	ok	C=C1C(O)C2OC3(CCC(C=CC(C)C4CC(C)=CC5(OC(CC(C)(O)C(=O)O)CCC5O)O4)O3)CCC2OC1C(O)CC(C)C1OC2(CCCCO2)CCC1C	QNDVLZJODHBUFM-UHFFFAOYSA-N	C44H68O13
external	QNMGHBMGNRQPNL-UHFFFAOYSA-N	CN(C)CC(Oc1ccccc1)Oc1ccccc1	ok	CN(C)CC(Oc1ccccc1)Oc1ccccc1	QNMGHBMGNRQPNL-UHFFFAOYSA-N	C16H19NO2
external	QNQZBKQEIFTHFZ-UHFFFAOYSA-N	CCCCCN(CCCOC)C(=O)C(CCC(=O)O)N=C(O)c1ccc(Cl)c(Cl)c1	ok	CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1	QNQZBKQEIFTHFZ-UHFFFAOYSA-N	C21H30Cl2N2O5
external	QNZCBYKSOIHPEH-UHFFFAOYSA-N	COc1ccc(-n2nc(C(=N)O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1	ok	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1	QNZCBYKSOIHPEH-UHFFFAOYSA-N	C25H25N5O4
external	QOBGWWQAMAPULA-UHFFFAOYSA-N	CN(C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C	ok	CN(C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C	QOBGWWQAMAPULA-UHFFFAOYSA-N	C20H31NO
external	QOFQTBTZCJVITI-UHFFFAOYSA-N	CN1C(C(O)=Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O	ok	CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O	QOFQTBTZCJVITI-UHFFFAOYSA-N	C13H10ClN3O4S2
external	QOIGKGMMAGJZNZ-UHFFFAOYSA-N	CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1	ok	CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1	QOIGKGMMAGJZNZ-UHFFFAOYSA-N	C19H29N5O2
external	QOYHHIBFXOOADH-UHFFFAOYSA-N	OC1=NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2	ok	O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2	QOYHHIBFXOOADH-UHFFFAOYSA-N	C29H31F2N3O
external	QPCVHQBVMYCJOM-UHFFFAOYSA-N	CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	ok	CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	QPCVHQBVMYCJOM-UHFFFAOYSA-N	C23H29NO3
external	QPOLEIZVZGWOJF-UHFFFAOYSA-N	COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1	ok	COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1	QPOLEIZVZGWOJF-UHFFFAOYSA-N	C27H29N3O6
external	QPPBRPIAZZHUNT-UHFFFAOYSA-N	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	ok	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	QPPBRPIAZZHUNT-UHFFFAOYSA-N	C11H12N4O2S
external	QPUHWUSUBHNZCG-UHFFFAOYSA-N	OC1C=Cc2ccccc2C1O	ok	OC1C=Cc2ccccc2C1O	QPUHWUSUBHNZCG-UHFFFAOYSA-N	C10H10O2
external	QQCSUWGQBREWRO-UHFFFAOYSA-N	Cc1ccccc1C(=O)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21	ok	Cc1ccccc1C(=O)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21	QQCSUWGQBREWRO-UHFFFAOYSA-N	C17H15ClN2O5S
external	QQEILXDLZRLTME-UHFFFAOYSA-N	COc1cc2c(CCN=C(C)O)c[nH]c2cc1OS(=O)(=O)O	ok	COc1cc2c(CCNC(C)=O)c[nH]c2cc1OS(=O)(=O)O	QQEILXDLZRLTME-UHFFFAOYSA-N	C13H16N2O6S
external	QQLKULDARVNMAL-UHFFFAOYSA-N	C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1	ok	C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1	QQLKULDARVNMAL-UHFFFAOYSA-N	C22H21N3O4
external	QQMRPVREOTZDMG-UHFFFAOYSA-N	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3N=C(C)O)C(OC3(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)N=C(O)CCCCCCCCCCCCCCCCCCCCCCC	ok	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3NC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC	QQMRPVREOTZDMG-UHFFFAOYSA-N	C84H150N4O34
external	QQNJKUVXVNGPSE-UHFFFAOYSA-N	C=CC(C)(CCC=C(C)CCC=C(C)CC=CC(C)C(=O)OC1C(O)C(C)OC(OCC2OC(OC3C(O)C(C)OC(OCC(C)=CCCC(C)=CCCC(C)=CCCC(C)(C=C)OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C(O)C2O)C1O)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O	ok	C=CC(C)(CCC=C(C)CCC=C(C)CC=CC(C)C(=O)OC1C(O)C(C)OC(OCC2OC(OC3C(O)C(C)OC(OCC(C)=CCCC(C)=CCCC(C)=CCCC(C)(C=C)OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C(O)C2O)C1O)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O	QQNJKUVXVNGPSE-UHFFFAOYSA-N	C82H134O37
external	QQOMYEQLWQJRKK-UHFFFAOYSA-N	CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	ok	CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	QQOMYEQLWQJRKK-UHFFFAOYSA-N	C23H30N2O
external	QRJJEGAJXVEBNE-UHFFFAOYSA-N	Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	ok	Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	QRJJEGAJXVEBNE-UHFFFAOYSA-N	C18H13Cl4N3O
external	QROGIFZRVHSFLM-UHFFFAOYSA-N	CC=Cc1ccccc1	ok	CC=Cc1ccccc1	QROGIFZRVHSFLM-UHFFFAOYSA-N	C9H10
external	QRXRPQPWKRLTQX-UHFFFAOYSA-N	CCCN=C(O)NS(=O)(=O)c1ccc(Cl)cc1O	ok	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1O	QRXRPQPWKRLTQX-UHFFFAOYSA-N	C10H13ClN2O4S
external	QRXWMOHMRWLFEY-UHFFFAOYSA-N	NNC(=O)c1ccncc1	ok	NNC(=O)c1ccncc1	QRXWMOHMRWLFEY-UHFFFAOYSA-N	C6H7N3O
external	QSBRHMSGMHEVKB-UHFFFAOYSA-N	C=CC1(CO)CCC(C(C)(C)OC2OC(CO)C(O)C(O)C2O)O1	ok	C=CC1(CO)CCC(C(C)(C)OC2OC(CO)C(O)C(O)C2O)O1	QSBRHMSGMHEVKB-UHFFFAOYSA-N	C16H28O8
external	QSLMDECMDJKHMQ-UHFFFAOYSA-N	CNCCCC12CCC(c3ccccc31)c1ccccc12	ok	CNCCCC12CCC(c3ccccc31)c1ccccc12	QSLMDECMDJKHMQ-UHFFFAOYSA-N	C20H23N
external	QTBSBXVTEAMEQO-UHFFFAOYSA-N	CC(=O)O	ok	CC(=O)O	QTBSBXVTEAMEQO-UHFFFAOYSA-N	C2H4O2
external	QTGAJCQTLIRCFL-UHFFFAOYSA-N	CCN(CC)CC(=O)Oc1ccc(N=C(C)O)cc1	ok	CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1	QTGAJCQTLIRCFL-UHFFFAOYSA-N	C14H20N2O3
external	QTQPVLDZQVPLGV-UHFFFAOYSA-N	CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21	ok	CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21	QTQPVLDZQVPLGV-UHFFFAOYSA-N	C18H22N2O2S
external	QTTNOSKSLATGQB-UHFFFAOYSA-N	O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2	ok	O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2	QTTNOSKSLATGQB-UHFFFAOYSA-N	C40H44N4O16
external	QTTRZHGPGKRAFB-UHFFFAOYSA-N	CCC(=O)C1(C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C	ok	CCC(=O)C1(C)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C	WJRIHWQHXZEYMP-UHFFFAOYSA-N	C24H34O3
external	QTZXSYBVOSXBEJ-UHFFFAOYSA-N	CSCCC(N)C(O)=NC(CC(=O)O)C(=O)O	ok	CSCCC(N)C(=O)NC(CC(=O)O)C(=O)O	QTZXSYBVOSXBEJ-UHFFFAOYSA-N	C9H16N2O5S
external	QUIJNHUBAXPXFS-UHFFFAOYSA-N	COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12	ok	COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12	QUIJNHUBAXPXFS-UHFFFAOYSA-N	C32H31BrN2O2
external	QUNWUDVFRNGTCO-UHFFFAOYSA-N	Cn1c(O)nc2ncn(C)c2c1=O	ok	Cn1c(=O)[nH]c2ncn(C)c2c1=O	QUNWUDVFRNGTCO-UHFFFAOYSA-N	C7H8N4O2
external	QUSSPXNPULRXKG-UHFFFAOYSA-N	COc1cc2ccc1Oc1cc(ccc1O)CCC(=O)CCCC2	ok	COc1cc2ccc1Oc1cc(ccc1O)CCC(=O)CCCC2	QUSSPXNPULRXKG-UHFFFAOYSA-N	C20H22O4
external	QUXNYZHQBWMPNX-UHFFFAOYSA-N	O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)c1	tautomer_MaxTransformsReached			C21H14O13
external	QVWRWMJXTWVRCW-UHFFFAOYSA-N	COc1cc(C=CC(=O)OC2CC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C(=O)O)CCC34C)C(C)(C)C2O)ccc1O	ok	COc1cc(C=CC(=O)OC2CC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C(=O)O)CCC34C)C(C)(C)C2O)ccc1O	QVWRWMJXTWVRCW-UHFFFAOYSA-N	C40H56O7
external	QVYRGXJJSLMXQH-UHFFFAOYSA-N	Cc1ccccc1C(OCCN(C)C)c1ccccc1	ok	Cc1ccccc1C(OCCN(C)C)c1ccccc1	QVYRGXJJSLMXQH-UHFFFAOYSA-N	C18H23NO
external	QVZKZDOWTVQTPL-UHFFFAOYSA-N	CC(C)C(N)C(=O)N1CCCC1C(O)=NCC(=O)N1CCCC1C(O)=NC(CCCNC(=N)N)C(=O)O	tautomer_MaxTransformsReached			C23H40N8O6
external	QWAXKHKRTORLEM-UHFFFAOYSA-N	CC(C)(C)N=C(O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)N=C(O)C(CC(=N)O)NC(=O)c1ccc2ccccc2n1	ok	CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1	QWAXKHKRTORLEM-UHFFFAOYSA-N	C38H50N6O5
external	QWAZWXOCSOFIPS-UHFFFAOYSA-N	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c(O)c12	tautomer_MaxTransformsReached			C27H30O16
external	QWBBPBRQALCEIZ-UHFFFAOYSA-N	Cc1cccc(O)c1C	ok	Cc1cccc(O)c1C	QWBBPBRQALCEIZ-UHFFFAOYSA-N	C8H10O
external	QWCJHSGMANYXCW-UHFFFAOYSA-N	Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	ok	Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	QWCJHSGMANYXCW-UHFFFAOYSA-N	C15H14N4O2S
external	QWCRAEMEVRGPNT-UHFFFAOYSA-N	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	ok	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	QWCRAEMEVRGPNT-UHFFFAOYSA-N	C21H31N5O2
external	QWGDMFLQWFTERH-UHFFFAOYSA-N	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	ok	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	QWGDMFLQWFTERH-UHFFFAOYSA-N	C17H16ClN3O
