query	panel	group	method	domain	candidates	positives	deterministic_RR	tie_averaged_RR	conditional_defined
5338e5308a4be24a61d16478c2409f0d53dd50e6f387f9129481861e673f7b92	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	mmseqs_top1	own	1	0	0.0	0.0	False
5338e5308a4be24a61d16478c2409f0d53dd50e6f387f9129481861e673f7b92	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	esm_cosine_top1	own	1	0	0.0	0.0	False
5338e5308a4be24a61d16478c2409f0d53dd50e6f387f9129481861e673f7b92	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	mmseqs_top1	common	1	0	0.0	0.0	False
5338e5308a4be24a61d16478c2409f0d53dd50e6f387f9129481861e673f7b92	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	esm_cosine_top1	common	1	0	0.0	0.0	False
57a92f1e47a3eaa36231d0d9eaaf0c00538449c112f2cd9a4d01b20c323c79cd	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	mmseqs_top1	own	1	0	0.0	0.0	False
57a92f1e47a3eaa36231d0d9eaaf0c00538449c112f2cd9a4d01b20c323c79cd	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	esm_cosine_top1	own	1	0	0.0	0.0	False
57a92f1e47a3eaa36231d0d9eaaf0c00538449c112f2cd9a4d01b20c323c79cd	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	mmseqs_top1	common	0	0	0.0	0.0	False
57a92f1e47a3eaa36231d0d9eaaf0c00538449c112f2cd9a4d01b20c323c79cd	protein_cold:p4:cNone	14e6956ea45fb086807d4b33274b94f03dd944243001077abae46882c5fac682	esm_cosine_top1	common	0	0	0.0	0.0	False
716474a92aa109ca90555f9e40d02a8a4c8cce8f2e210fd0e12a3eeb77abe4d1	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	own	4	1	0.25	0.5208333333333334	True
716474a92aa109ca90555f9e40d02a8a4c8cce8f2e210fd0e12a3eeb77abe4d1	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	own	3	0	0.0	0.0	False
716474a92aa109ca90555f9e40d02a8a4c8cce8f2e210fd0e12a3eeb77abe4d1	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	common	0	0	0.0	0.0	False
716474a92aa109ca90555f9e40d02a8a4c8cce8f2e210fd0e12a3eeb77abe4d1	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	common	0	0	0.0	0.0	False
72e62b7d0c869f6ac5e45aacee8aec8bd958f5f3cd6dadae0fbf8dd0463bfc42	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	mmseqs_top1	own	1	0	0.0	0.0	False
72e62b7d0c869f6ac5e45aacee8aec8bd958f5f3cd6dadae0fbf8dd0463bfc42	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	esm_cosine_top1	own	1	0	0.0	0.0	False
72e62b7d0c869f6ac5e45aacee8aec8bd958f5f3cd6dadae0fbf8dd0463bfc42	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	mmseqs_top1	common	1	0	0.0	0.0	False
72e62b7d0c869f6ac5e45aacee8aec8bd958f5f3cd6dadae0fbf8dd0463bfc42	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	esm_cosine_top1	common	1	0	0.0	0.0	False
73f524005c243db14cdc8a45717ca3ddd75ce740e0ace508e73b30e04a641326	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	own	4	0	0.0	0.0	False
73f524005c243db14cdc8a45717ca3ddd75ce740e0ace508e73b30e04a641326	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	own	3	0	0.0	0.0	False
73f524005c243db14cdc8a45717ca3ddd75ce740e0ace508e73b30e04a641326	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	common	0	0	0.0	0.0	False
73f524005c243db14cdc8a45717ca3ddd75ce740e0ace508e73b30e04a641326	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	common	0	0	0.0	0.0	False
b9f15c5132e97e60e1e2fe03c7f75b3ad55ea24d1d7838f2d6c112b3fbda179b	protein_cold:p4:cNone	58c8efc657d5189a931c9d6e9b7a9e35fb8b39400154e4ec60e4417ab4e2af5d	mmseqs_top1	own	1	0	0.0	0.0	False
b9f15c5132e97e60e1e2fe03c7f75b3ad55ea24d1d7838f2d6c112b3fbda179b	protein_cold:p4:cNone	58c8efc657d5189a931c9d6e9b7a9e35fb8b39400154e4ec60e4417ab4e2af5d	esm_cosine_top1	own	2	0	0.0	0.0	False
b9f15c5132e97e60e1e2fe03c7f75b3ad55ea24d1d7838f2d6c112b3fbda179b	protein_cold:p4:cNone	58c8efc657d5189a931c9d6e9b7a9e35fb8b39400154e4ec60e4417ab4e2af5d	mmseqs_top1	common	0	0	0.0	0.0	False
b9f15c5132e97e60e1e2fe03c7f75b3ad55ea24d1d7838f2d6c112b3fbda179b	protein_cold:p4:cNone	58c8efc657d5189a931c9d6e9b7a9e35fb8b39400154e4ec60e4417ab4e2af5d	esm_cosine_top1	common	0	0	0.0	0.0	False
c574446c358df77ede2289f7350f82fdfd442279efcd7dcfc8f3c00fac7b80a4	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	mmseqs_top1	own	1	0	0.0	0.0	False
c574446c358df77ede2289f7350f82fdfd442279efcd7dcfc8f3c00fac7b80a4	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	esm_cosine_top1	own	1	0	0.0	0.0	False
c574446c358df77ede2289f7350f82fdfd442279efcd7dcfc8f3c00fac7b80a4	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	mmseqs_top1	common	1	0	0.0	0.0	False
c574446c358df77ede2289f7350f82fdfd442279efcd7dcfc8f3c00fac7b80a4	protein_cold:p4:cNone	8dd281463e50f51288dc1448d0c24f70843114657d0fc0890414d4e177ef0498	esm_cosine_top1	common	1	0	0.0	0.0	False
db82445986c3c5c7bcb87120e3f23fa9423893de8fb554f183c5c666088f41ef	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	own	4	1	0.25	0.5208333333333334	True
db82445986c3c5c7bcb87120e3f23fa9423893de8fb554f183c5c666088f41ef	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	own	4	1	0.25	0.5208333333333334	True
db82445986c3c5c7bcb87120e3f23fa9423893de8fb554f183c5c666088f41ef	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	common	4	1	0.25	0.5208333333333334	True
db82445986c3c5c7bcb87120e3f23fa9423893de8fb554f183c5c666088f41ef	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	common	4	1	0.25	0.5208333333333334	True
e13cb589a3c631701ed0666200a61f9ed56879a9a2009f7070b80d3abeacb893	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	own	4	0	0.0	0.0	False
e13cb589a3c631701ed0666200a61f9ed56879a9a2009f7070b80d3abeacb893	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	own	4	0	0.0	0.0	False
e13cb589a3c631701ed0666200a61f9ed56879a9a2009f7070b80d3abeacb893	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	mmseqs_top1	common	4	0	0.0	0.0	False
e13cb589a3c631701ed0666200a61f9ed56879a9a2009f7070b80d3abeacb893	protein_cold:p4:cNone	d798508c370fef6a7323a88845fdb6348ee20f2448419035ce457c39fd94c8a4	esm_cosine_top1	common	4	0	0.0	0.0	False
ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2	protein_cold:p4:cNone	27a9ddd32579e2580e2fc82d9346b889b024153429d884cc1c3a5f0185c27d3d	mmseqs_top1	own	1	0	0.0	0.0	False
ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2	protein_cold:p4:cNone	27a9ddd32579e2580e2fc82d9346b889b024153429d884cc1c3a5f0185c27d3d	esm_cosine_top1	own	2	0	0.0	0.0	False
ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2	protein_cold:p4:cNone	27a9ddd32579e2580e2fc82d9346b889b024153429d884cc1c3a5f0185c27d3d	mmseqs_top1	common	0	0	0.0	0.0	False
ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2	protein_cold:p4:cNone	27a9ddd32579e2580e2fc82d9346b889b024153429d884cc1c3a5f0185c27d3d	esm_cosine_top1	common	0	0	0.0	0.0	False
